"id","nm","zip"
"61.05.14.2031","Nanga Ruhan","78683"
"61.05.14.2032","Meroboi","78683"
"61.05.14.2033","Panekasan","78683"
"61.05.14.2034","Tamakung","78683"
"61.05.14.2035","Limbur Bernaung Lestari","78683"
"61.05.14.2036","Mensulung Bio","78683"
"61.05.14.2037","Sabhang Landan","78683"
"61.05.14.2038","Nanga Tangoi","78683"
"61.05.15.2001","Nanga Kemangai","78684"
"61.05.15.2002","Nanga Ambalau","78684"
"61.05.15.2003","Nanga Kesange","78684"
"61.05.15.2004","Nanga Menakon","78684"
"61.05.15.2005","Nanga Sake","78684"
"61.05.15.2006","Buntut Pimpin","78684"
"61.05.15.2007","Kepala Jungai","78684"
"61.05.15.2008","Tanjung Andan","78684"
"61.05.15.2009","Buntut Sabon","78684"
"61.05.15.2010","Nanga Keremoi","78684"
"61.05.15.2011","Nanga Menantak","78684"
"61.05.15.2012","Buntut Purun","78684"
"61.05.15.2013","Nanga Sakai","78684"
"61.05.15.2014","Nanga Mentomoi","78684"
"61.05.15.2015","Sungai Tambun","78684"
"61.05.15.2016","Riam Sabon","78684"
"61.05.15.2017","Nanga Ukai","78684"
"61.05.15.2018","Mensuang","78684"
"61.05.15.2019","Dahtah Bungai","78684"
"61.05.15.2020","Lunjan Tingang","78684"
"61.05.15.2021","Bukit Tinggi","78684"
"61.05.15.2022","Bukai Tukun","78684"
"61.05.15.2023","Nusa Poring","78684"
"61.05.15.2024","Purut Beribit","78684"
"61.05.15.2025","Pulou Sabhang","78684"
"61.05.15.2026","Patih Jepara","78684"
"61.05.15.2027","Korong Daso","78684"
"61.05.15.2028","Luting Mingan","78684"
"61.05.15.2029","Kolangan Juoi","78684"
"61.05.15.2030","Nanga Rade","78684"
"61.05.15.2031","Jengkarang","78684"
"61.05.15.2032","Deme","78684"
"61.05.15.2033","Nanga Pahangan","78684"
"61.05.19.2001","Nanga Lebang","78656"
"61.05.19.2002","Merpak","78656"
"61.05.19.2003","Kebong","78656"
"61.05.19.2004","Baning Panjang","78656"
"61.05.19.2005","Ensaid Panjang","78656"
"61.05.19.2006","Bengkuang","78656"
"61.05.19.2007","Pelimping","78656"
"61.05.19.2008","Sei/Sungai Pukat","78656"
"61.05.19.2009","Sei/Sungai Maram","78656"
"61.05.19.2010","Sepan Lebang","78656"
"61.05.19.2011","Gemba Raya","78656"
"61.05.19.2012","Karya Jaya Bhakti","78656"
"61.05.19.2013","Mandiri Jaya","78656"
"61.05.19.2014","Landau Kodam","78656"
"61.05.19.2015","Sungai Labi","78656"
"61.05.19.2016","Sungai Lais","78656"
"61.05.19.2017","Kelam Sejahtera","78656"
"61.05.20.2001","Ransi Dakan","78655"
"61.05.20.2002","Sei/Sungai Ukoi","78655"
"61.05.20.2003","Manter","78655"
"61.05.20.2004","Merarai Satu","78655"
"61.05.20.2005","Merarai Dua","78655"
"61.05.20.2006","Kajang Baru","78655"
"61.05.20.2007","Gurung Kempadik","78655"
"61.05.20.2008","Nobal","78655"
"61.05.20.2009","Baya Betung","78655"
"61.05.20.2010","Bonet Engkabang","78655"
"61.05.20.2011","Bonet Lama","78655"
"61.05.20.2012","Bancoh","78655"
"61.05.20.2013","Perembang","78655"
"61.05.20.2014","Solam Raya","78655"
"61.05.20.2015","Lebak Ubah","78655"
"61.05.20.2016","Melayang Sari","78655"
"61.05.20.2017","Sarai","78655"
"61.05.20.2018","Rarai","78655"
"61.05.20.2019","Penjernang","78655"
"61.05.20.2020","Penjernang Hulu","78655"
"61.05.20.2021","Riam Kijang","78655"
"61.05.20.2022","Baya Mulya","78655"
"61.05.20.2023","Laman Raya","78655"
"61.05.20.2024","Sabang Surai","78655"
"61.05.20.2025","Balai Agung","78655"
"61.05.20.2026","Kunyai","78655"
"61.05.21.2001","Ampar Bedang","78663"
"61.05.21.2002","Telaga Satu","78663"
"61.05.21.2003","Telaga Dua","78663"
"61.05.21.2004","Binai Hilir (Binjai Hilir)","78663"
"61.05.21.2005","Binjai Hulu","78663"
"61.05.21.2006","Sei/Sungai Risap","78663"
"61.05.21.2007","Dak Jaya","78663"
"61.05.21.2008","Mensiku","78663"
"61.05.21.2009","Empaka Kabiau Raya","78663"
"61.05.21.2010","Sungai Risap Mensiku Bersatu","78663"
"61.05.21.2011","Simba Raya","78663"
"61.06.01.1001","Putussibau Kota","78716"
"61.06.01.1002","Hilir Kantor","78716"
"61.06.01.2004","Pala Pulau","78716"
"61.06.01.2005","Sibau Hilir","78716"
"61.06.01.2006","Padua Mendalam","78716"
"61.06.01.2007","Datah Dian","78716"
"61.06.01.2008","Sibau Hulu","78716"
"61.06.01.2009","Nanga Nyabau","78716"
"61.06.01.2010","Nanga Awin","78716"
"61.06.01.2011","Ariung Mendalam","78716"
"61.06.01.2012","Nanga Sambus","78716"
"61.06.01.2013","Banua Tanga","78716"
"61.06.01.2014","Tanjung Beruang","78716"
"61.06.01.2015","Tanjung Karang","78716"
"61.06.01.2016","Seluan","78716"
"61.06.01.2017","Sungai Uluk Palin","78716"
"61.06.01.2018","Tanjung Lasa","78716"
"61.06.01.2019","Lauk","78716"
"61.06.01.2020","Jangkang","78716"
"61.06.02.2001","Teluk Sindur","78753"
"61.06.02.2002","Bika","78753"
"61.06.02.2003","Jelemuk","78753"
"61.06.02.2008","Bika Hulu","78753"
"61.06.02.2009","Nanga Manday","78753"
"61.06.02.2010","Melapi Manday","78753"
"61.06.02.2011","Penyeluang","78753"
"61.06.02.2012","Jongkong Manday","78753"
"61.06.03.2001","Nanga Embaloh","78754"
"61.06.03.2002","Keliling Semulung","78754"
"61.06.03.2006","Lawik","78754"
"61.06.03.2007","Nanga Lauk","78754"
"61.06.03.2008","Nanga Palin","78754"
"61.06.03.2009","Kirin Nangka","78754"
"61.06.03.2010","Pala Pintas","78754"
"61.06.03.2011","Ujung Bayur","78754"
"61.06.03.2012","Belatung","78754"
"61.06.04.2001","Banua Martinus","78755"
"61.06.04.2002","Menua Sadap","78755"
"61.06.04.2003","Pulau Manak","78755"
"61.06.04.2004","Banua Ujung","78755"
"61.06.04.2005","Saujung Giling Manik","78755"
"61.06.04.2006","Ulak Pauk","78755"
"61.06.04.2007","Langan Baru","78755"
"61.06.04.2008","Batu Lintang","78755"
"61.06.04.2009","Rantau Prapat","78755"
"61.06.04.2010","Tamao","78755"
"61.06.05.2001","Bunut Hilir","78761"
"61.06.05.2002","Bunut Hulu","78762"
"61.06.05.2003","Teluk Aur","78761"
"61.06.05.2004","Nanga Tuan","78761"
"61.06.05.2006","Ujung Pandang","78761"
"61.06.05.2007","Empangau","78761"
"61.06.05.2008","Tembang","78761"
"61.06.05.2009","Bunut Tengah","78761"
"61.06.05.2010","Entibab","78761"
"61.06.05.2011","Kapuas Raya","78761"
"61.06.05.2012","Empangau Hilir","78761"
"61.06.06.2001","Nanga Suruk","78762"
"61.06.06.2002","Temuyuk","78762"
"61.06.06.2003","Nanga Semangut","78762"
"61.06.06.2004","Nanga Dua","78762"
"61.06.06.2005","Selaup","78762"
"61.06.06.2006","Riam Piyang","78762"
"61.06.06.2007","Nanga Payang","78762"
"61.06.06.2008","Batu Tiga","78762"
"61.06.06.2009","Semangut Utara","78762"
"61.06.06.2010","Segitak","78762"
"61.06.06.2011","Nanga Kelibang","78762"
"61.06.06.2012","Sungai Besar","78762"
"61.06.06.2013","Bakong Permai","78762"
"61.06.06.2014","Beringin","78762"
"61.06.06.2015","Pantas Bersatu","78762"
"61.06.07.2001","Jongkong Kiri Hilir","78763"
"61.06.07.2002","Jongkong Kanan","78763"
"61.06.07.2003","Jongkong Kiri Hulu","78763"
"61.06.07.2004","Jongkong Pasar (Jengkong Pasar)","78763"
"61.06.07.2005","Ujung Said","78763"
"61.06.07.2006","Temenang","78763"
"61.06.07.2007","Ujung Jambu","78763"
"61.06.07.2008","Bontai","78763"
"61.06.07.2009","Jongkong Kiri Tengah","78763"
"61.06.07.2010","Jongkong Tanjung","78763"
"61.06.07.2011","Kandung Suli","78763"
"61.06.07.2012","Penepian Raya","78763"
"61.06.07.2013","Karya Baru","78763"
"61.06.07.2014","Nanga Serian","78763"
"61.06.08.2001","Nanga Tepuai","78764"
"61.06.08.2002","Landau Kumpang","78764"
"61.06.08.2003","Nanga Yen","78764"
"61.06.08.2004","Lubuk Antuk","78764"
"61.06.08.2005","Parang","78764"
"61.06.08.2006","Kelakar","78764"
"61.06.08.2007","Bugang","78764"
"61.06.08.2008","Mentawit","78764"
"61.06.08.2009","Tani Makmur","78764"
"61.06.08.2010","Simpang Senara","78764"
"61.06.08.2011","Beringin","78764"
"61.06.08.2012","Sejahtera Mandiri","78764"
"61.06.08.2013","Mubung","78764"
"61.06.08.2014","Tunas Muda","78764"
"61.06.08.2015","Karya Mandiri","78764"
"61.06.09.2001","Gudang Hulu","78765"
"61.06.09.2002","Gudang Hilir","78765"
"61.06.09.2003","Dalam","78765"
"61.06.09.2004","Nibung","78765"
"61.06.09.2005","Piasak Hilir","78765"
"61.06.09.2006","Engkerengas","78765"
"61.06.09.2007","Gerayau","78765"
"61.06.09.2008","Benuis","78765"
"61.06.09.2012","Titian Kuala","78765"
"61.06.09.2013","Sekubah","78765"
"61.06.09.2014","Piasak Hulu","78765"
"61.06.09.2015","Sekulat","78765"
"61.06.09.2016","Nanga Leboyan","78765"
"61.06.09.2017","Vega","78765"
"61.06.09.2018","Mawan","78765"
"61.06.09.2019","Semalah","78765"
"61.06.09.2020","Tempurau","78765"
"61.06.10.2001","Semitau Hulu","78771"
"61.06.10.2002","Kenerak","78771"
"61.06.10.2003","Nanga Seberuang","78771"
"61.06.10.2004","Entipan","78771"
"61.06.10.2005","Kenepai Komplek","78771"
"61.06.10.2006","Semitau Hilir","78771"
"61.06.10.2007","Nanga Kenepai","78771"
"61.06.10.2008","Tua' Abang (Tua Abang)","78771"
"61.06.10.2009","Nanga Lemedak","78771"
"61.06.10.2010","Marsedan Raya","78771"
"61.06.10.2011","Padung Kumang","78771"
"61.06.10.2012","Sekedau","78771"
"61.06.11.2001","Sejiram","78772"
"61.06.11.2002","Beluis Harum","78772"
"61.06.11.2003","Gurung","78772"
"61.06.11.2004","Bati","78772"
"61.06.11.2005","Seneban","78772"
"61.06.11.2006","Belikai","78772"
"61.06.11.2007","Ranyai","78772"
"61.06.11.2008","Emperiang","78772"
"61.06.11.2009","Pala Kota","78772"
"61.06.11.2010","Nanga Lot","78772"
"61.06.11.2011","Tanjung Keliling","78772"
"61.06.11.2012","Tajau Mada","78772"
"61.06.11.2013","Jerenjang","78772"
"61.06.11.2014","Bekuan","78772"
"61.06.11.2015","Nanga Pala","78772"
"61.06.12.2001","Setulang","78766"
"61.06.12.2002","Sepandan","78766"
"61.06.12.2003","Sei/Sungai Ajung","78766"
"61.06.12.2004","Sei/Sungai Abau","78766"
"61.06.12.2005","Labian","78766"
"61.06.12.2006","Mensiau","78766"
"61.06.12.2007","Melemba","78766"
"61.06.12.2008","Lanjak Deras","78766"
"61.06.12.2009","Sungai Senunuk","78766"
"61.06.12.2010","Labian Ira'ang","78766"
"61.06.13.2001","Keling Panggau","78768"
"61.06.13.2002","Nanga Kantuk","78768"
"61.06.13.2003","Tintin Peninjau","78768"
"61.06.13.2004","Bajau Andai","78768"
"61.06.13.2005","Kumang Jaya","78768"
"61.06.13.2006","Laja Sandang","78768"
"61.06.14.2001","Badau","78767"
"61.06.14.2002","Janting","78767"
"61.06.14.2003","Semuntik","78767"
"61.06.14.2004","Kekurak","78767"
"61.06.14.2005","Pulau Majang","78767"
"61.06.14.2006","Seriang","78767"
"61.06.14.2007","Sebindang","78767"
"61.06.14.2008","Tinting Seligi","78767"
"61.06.14.2009","Tajum","78767"
"61.06.15.2001","Perigi","78773"
"61.06.15.2002","Baru","78773"
"61.06.15.2003","Pangeran","78773"
"61.06.15.2004","Miau Merah","78773"
"61.06.15.2005","Setunggul","78773"
"61.06.15.2006","Sei/Sungai Sena","78773"
"61.06.15.2007","Penai","78773"
"61.06.15.2008","Nanga Nuar","78773"
"61.06.15.2009","Bongkong","78773"
"61.06.15.2010","Seberu","78773"
"61.06.15.2011","Sentabai","78773"
"61.06.15.2012","Rumbih","78773"
"61.06.15.2013","Bukit Penai","78773"
"61.06.16.2001","Nanga Dangkan (Nanga Dangkan I)","78774"
"61.06.16.2002","Belimbing","78774"
"61.06.16.2003","Nanga Ngeri","78774"
"61.06.16.2004","Landau Badai","78774"
"61.06.16.2005","Nanga Lungu","78774"
"61.06.16.2006","Nanga Luan","78774"
"61.06.16.2007","Riam Tapang","78774"
"61.06.16.2008","Lebak Najah","78774"
"61.06.16.2009","Dangkan Kota","78774"
"61.06.16.2010","Perjuk","78774"
"61.06.16.2011","Landau Rantau","78774"
"61.06.16.2012","Entebi","78774"
"61.06.16.2013","Selangkai","78774"
"61.06.16.2014","Selimu","78774"
"61.06.17.1001","Kedamin Hulu","78715"
"61.06.17.1002","Kedamin Hilir","78714"
"61.06.17.2003","Sei/Sungai Uluk","78752"
"61.06.17.2004","Jaras","78752"
"61.06.17.2005","Melapi","78714"
"61.06.17.2014","Kedamin Darat","78714"
"61.06.17.2015","Tanjung Jati","78714"
"61.06.17.2016","Sayut","78714"
"61.06.17.2017","Urang Unsa","78714"
"61.06.17.2018","Suka Maju","78714"
"61.06.17.2019","Cempaka Baru","78714"
"61.06.17.2020","Beringin Jaya","78714"
"61.06.17.2021","Bungan Jaya","78714"
"61.06.17.2022","Tanjunglokang","78714"
"61.06.17.2023","Kereho (Kereho Semula)","78714"
"61.06.17.2024","Ingko' Tambe (Ingko Tambe)","78714"
"61.06.18.2001","Nanga Sebintang","78756"
"61.06.18.2002","Nanga Lebangan","78756"
"61.06.18.2003","Nanga Kalis","78756"
"61.06.18.2004","Nanga Raun","78756"
"61.06.18.2005","Bahenap","78756"
"61.06.18.2006","Nanga Tubuk","78756"
"61.06.18.2007","Nanga Danau","78756"
"61.06.18.2008","Kensuray","78756"
"61.06.18.2009","Rantau Kalis","78756"
"61.06.18.2010","Kalis Raya","78756"
"61.06.18.2011","Tekudak","78756"
"61.06.18.2012","Semerantau","78756"
"61.06.18.2013","Tapang Da'an (Tapang Daan)","78756"
"61.06.18.2014","Segiam","78756"
"61.06.18.2016","Ribang Kadeng","78756"
"61.06.18.2017","Rantau Bumbun","78756"
"61.06.18.2018","Peniung","78756"
"61.06.19.2001","Nanga Danau","78758"
"61.06.19.2002","Boyan Tanjung","78758"
"61.06.19.2003","Riam Mengelai","78758"
"61.06.19.2004","Nanga Sangan","78758"
"61.06.19.2005","Sri Wangi","78758"
"61.06.19.2006","Nanga Boyan","78758"
"61.06.19.2007","Nanga Betung","78758"
"61.06.19.2008","Mujan","78758"
"61.06.19.2009","Nanga Jemah","78758"
"61.06.19.2010","Tubang Jaya","78758"
"61.06.19.2011","Karya Maju","78758"
"61.06.19.2012","Landau Mentail","78758"
"61.06.19.2013","Delintas Karya","78758"
"61.06.19.2014","Teluk Geruguk","78758"
"61.06.19.2015","Nanga Ret","78758"
"61.06.19.2016","Pemawan","78758"
"61.06.20.2001","Nanga Mentebah","78757"
"61.06.20.2002","Tekalong","78757"
"61.06.20.2003","Suka Maju","78757"
"61.06.20.2004","Kepala Gurung","78757"
"61.06.20.2005","Tanjung","78757"
"61.06.20.2006","Tanjung Intan","78757"
"61.06.20.2007","Tangai Jaya","78757"
"61.06.20.2008","Menaren","78757"
"61.06.21.2001","Kerangan Panjang","78759"
"61.06.21.2002","Mawan","78759"
"61.06.21.2003","Marta Dana (Martadana)","78759"
"61.06.21.2004","Buak Limbang","78759"
"61.06.21.2005","Riam Panjang","78759"
"61.06.21.2006","Permata (Permata Perda)","78759"
"61.06.21.2007","Hulu Pengkadan","78759"
"61.06.21.2008","Pinang Laka","78759"
"61.06.21.2009","Sasan","78759"
"61.06.21.2010","Pengkadan Hilir","78759"
"61.06.21.2011","Sira Jaya","78759"
"61.06.22.2001","Mensusai","78775"
"61.06.22.2003","Kerengas","78775"
"61.06.22.2004","Mantan","78775"
"61.06.22.2005","Nanga Suhaid","78775"
"61.06.22.2006","Tanjung (Tanjung Kapuas)","78775"
"61.06.22.2007","Madang Permai","78775"
"61.06.22.2008","Laut Tawang","78775"
"61.06.22.2009","Jongkong Hulu","78775"
"61.06.22.2010","Menapar","78775"
"61.06.22.2011","Lubuk Pengail","78775"
"61.06.22.2012","Tanjung Harapan","78775"
"61.06.23.2001","Sei/Sungai Antu","78769"
"61.06.23.2002","Merakai Panjang","78769"
"61.06.23.2003","Kantuk Asam","78769"
"61.06.23.2004","Kantuk Bunut","78769"
"61.06.23.2005","Sungai Mawang","78769"
"61.06.23.2006","Langau","78769"
"61.07.01.2001","Sei/Sungai Duri","79272"
"61.07.01.2004","Sei/Sungai Jaga A","79272"
"61.07.01.2005","Sei/Sungai Jaga B","79272"
"61.07.01.2006","Sei/Sungai Pangkalan I","79272"
"61.07.01.2007","Sei/Sungai Pangkalan II","79272"
"61.07.02.2001","Samalantan","79280"
"61.07.02.2002","Sabau (Saba'u)","79280"
"61.07.02.2003","Tumiang","79280"
"61.07.02.2004","Babane","79280"
"61.07.02.2005","Pasti Jaya","79280"
"61.07.02.2006","Bukit Serayan","79280"
"61.07.02.2007","Marunsu","79280"
"61.07.03.2001","Lesabela","79283"
"61.07.03.2002","Semangat","79283"
"61.07.03.2003","Serangkat","79283"
"61.07.03.2004","Rodaya","79283"
"61.07.03.2005","Dayung","79283"
"61.07.03.2007","Jesape","79283"
"61.07.03.2011","Lomba Karya","79283"
"61.07.03.2012","Sidai","79283"
"61.07.03.2013","Seles","79283"
"61.07.03.2018","Tebuah Marong (Trans)","79283"
"61.07.03.2019","Suka Damai","79283"
"61.07.03.2021","Suka Jaya","79283"
"61.07.04.1001","Bumi Emas","79212"
"61.07.04.1010","Sabalo (Sebalo)","79211"
"61.07.04.2003","Tirta Kencana","79211"
"61.07.04.2004","Bhakti/Bakti Mulya","79213"
"61.07.04.2006","Bani Amas/Emas","79211"
"61.07.04.2009","Setia Budi","79211"
"61.07.05.2001","Seluas","79285"
"61.07.05.2002","Bengkawan","79285"
"61.07.05.2003","Sahan","79285"
"61.07.05.2004","Mayak","79285"
"61.07.05.2005","Kalon","79285"
"61.07.05.2006","Setangau Jaya (Sentangau Jaya)","79285"
"61.07.06.2001","Lembang","79284"
"61.07.06.2002","Gua","79284"
"61.07.06.2003","Bange","79284"
"61.07.06.2004","Danti","79284"
"61.07.06.2005","Sango","79284"
"61.07.07.2001","Jagoi","79286"
"61.07.07.2002","Kumba","79286"
"61.07.07.2006","Sekida (Jagoi Sekida)","79286"
"61.07.07.2007","Gersik","79286"
"61.07.07.2008","Semunying Jaya (Semunyin Jaya)","79286"
"61.07.07.2009","Sinar Baru","79286"
"61.07.08.2002","Gerantung","79181"
"61.07.08.2003","Monterado","79181"
"61.07.08.2004","Goa Boma","79181"
"61.07.08.2006","Nek Ginap","79181"
"61.07.08.2007","Beringin Baru","79181"
"61.07.08.2008","Sendoreng","79181"
"61.07.08.2009","Rantau","79181"
"61.07.08.2010","Mekar Baru","79181"
"61.07.08.2011","Jahandung","79181"
"61.07.08.2012","Serindu","79181"
"61.07.08.2013","Siaga (Nyempen)","79181"
"61.07.09.2001","Dharma Bhakti","79214"
"61.07.09.2002","Sumber Karya","79214"
"61.07.09.2003","Setia Jaya","79214"
"61.07.09.2004","Bangun Sari","79214"
"61.07.09.2005","Sebetung Menyala","79214"
"61.07.09.2006","Malo Jelayan","79214"
"61.07.09.2007","Ampar Benteng","79214"
"61.07.09.2008","Tanjung","79214"
"61.07.09.2009","Telidik","79214"
"61.07.09.2010","Puteng","79214"
"61.07.09.2011","Sekaruh","79214"
"61.07.09.2012","Tubajur","79214"
"61.07.09.2013","Lulang","79214"
"61.07.09.2014","Benteng","79214"
"61.07.09.2015","Sebente","79214"
"61.07.09.2016","Teriak","79214"
"61.07.09.2017","Temia Sio","79214"
"61.07.09.2018","Bana","79214"
"61.07.10.2001","Nangka","79288"
"61.07.10.2002","Muhi Bersatu","79288"
"61.07.10.2003","Suka Maju","79288"
"61.07.10.2004","Cempaka Putih","79288"
"61.07.10.2005","Kiung","79288"
"61.07.10.2006","Kelayu (Kelayuk)","79288"
"61.07.10.2007","Suti Semarang","79288"
"61.07.10.2008","Tapen","79288"
"61.07.11.2001","Capkala","79271"
"61.07.11.2002","Mandor","79271"
"61.07.11.2003","Setanduk","79271"
"61.07.11.2004","Aris","79271"
"61.07.11.2005","Sebandut (Sabandut)","79271"
"61.07.11.2006","Pawangi","79271"
"61.07.12.2002","Sungkung I","79287"
"61.07.12.2004","Siding","79287"
"61.07.12.2005","Hli Buie (Lhi Bui / Lhibuie)","79287"
"61.07.12.2006","Tangguh","79287"
"61.07.12.2007","Sungkung II","79287"
"61.07.12.2008","Sungkung III","79287"
"61.07.12.2009","Tamong","79287"
"61.07.12.2010","Tawang","79287"
"61.07.13.2001","Magmagan Karya","79282"
"61.07.13.2002","Tiga Berkat","79282"
"61.07.13.2003","Seren Selimbau","79282"
"61.07.13.2004","Belimbing","79282"
"61.07.13.2005","Lamolda","79282"
"61.07.14.2001","Cipta Karya","79211"
"61.07.14.2002","Suka Bangun","79211"
"61.07.14.2003","Karya Bhakti","79211"
"61.07.14.2004","Suka Maju","79211"
"61.07.15.2001","Rukma Jaya","79273"
"61.07.15.2002","Sei/Sungai Keran","79273"
"61.07.15.2003","Sei/Sungai Raya","79273"
"61.07.15.2004","Karimunting","79273"
"61.07.15.2005","Pulau Lemukutan","79273"
"61.07.16.2001","Saka Taru","79281"
"61.07.16.2002","Lembah Bawang","79281"
"61.07.16.2003","Janyat","79281"
"61.07.16.2004","Tempapan","79281"
"61.07.16.2005","Papan Uduk","79281"
"61.07.16.2006","Papan Tembawang","79281"
"61.07.16.2007","Godang Damar","79281"
"61.07.16.2008","Kinande","79281"
"61.07.17.2001","Sinar Tebudak","79250"
"61.07.17.2002","Kamuh","79250"
"61.07.17.2003","Bengkilu","79250"
"61.07.17.2004","Pisak","79250"
"61.08.01.2001","Hilir Kantor","79354"
"61.08.01.2002","Hilir Tengah","79354"
"61.08.01.2003","Raja","79354"
"61.08.01.2004","Mungguk (Munggu)","79354"
"61.08.01.2005","Amboyo Utara","79354"
"61.08.01.2006","Sungai Keli","79354"
"61.08.01.2007","Rasan","79354"
"61.08.01.2008","Mu'un (Muun)","79354"
"61.08.01.2009","Ambarang","79354"
"61.08.01.2010","Engkadu","79354"
"61.08.01.2011","Amang","79354"
"61.08.01.2012","Penyahu Dangku (Penyaho Dangku)","79354"
"61.08.01.2013","Antan Rayan","79354"
"61.08.01.2014","Amboyo Inti","79354"
"61.08.01.2015","Tebedak","79354"
"61.08.01.2016","Temiang Sawi","79354"
"61.08.01.2017","Amboyo Selatan","79354"
"61.08.01.2018","Sebirang","79354"
"61.08.01.2019","Pak Mayam","79354"
"61.08.02.2001","Karangan","79363"
"61.08.02.2002","Sailo","79363"
"61.08.02.2003","Mentonyek","79363"
"61.08.02.2004","Sampuro","79363"
"61.08.02.2005","Sala'as","79363"
"61.08.02.2006","Sabaka","79363"
"61.08.02.2007","Tunang","79363"
"61.08.02.2009","Sei/Sungai Laki","79363"
"61.08.02.2014","Tiang Tanjung","79363"
"61.08.02.2017","Pahokng (Pahong / Pahok)","79363"
"61.08.02.2018","Garu","79363"
"61.08.02.2019","Bilayuk","79363"
"61.08.02.2020","Caokng","79363"
"61.08.02.2021","Salumang","79363"
"61.08.02.2022","Ansolok","79363"
"61.08.02.2023","Babatn","79363"
"61.08.02.2024","Parigi","79363"
"61.08.03.2001","Sepahat","79362"
"61.08.03.2002","Lamoanak (Lamo Anak)","79362"
"61.08.03.2003","Bengkawe","79362"
"61.08.03.2004","Tempoak","79362"
"61.08.03.2005","Re'es (Rees)","79362"
"61.08.03.2006","Raba","79362"
"61.08.03.2007","Nangka","79362"
"61.08.03.2008","Menjalin","79362"
"61.08.04.2001","Sebadu","79355"
"61.08.04.2002","Semenok","79355"
"61.08.04.2003","Mengkunyit","79355"
"61.08.04.2004","Bebatung","79355"
"61.08.04.2005","Kerohok","79355"
"61.08.04.2006","Sumsum (Sum Sum)","79355"
"61.08.04.2007","Sekilap","79355"
"61.08.04.2008","Manggang","79355"
"61.08.04.2009","Keramas","79355"
"61.08.04.2010","Pongok","79355"
"61.08.04.2011","Kayu Ara","79355"
"61.08.04.2012","Selutung","79355"
"61.08.04.2013","Mandor","79355"
"61.08.04.2014","Simpang Kasturi","79355"
"61.08.04.2015","Salatiga (Sala Tiga)","79355"
